Company Name,Company ID,Country,Contract ID,Previous Contract ID,Contract Start,Contract End,Subscription Tier,Price of Subscription
Nicholson-Williams,C041,Ghana,c927e989-a344-480d-885b-40e19f6e834f,c1d9a661-4a0d-45e9-8688-1603c630c97a,2023-03-28 00:00:00.000000,2024-03-27 00:00:00.000000,Tier 3,3000
Nicholson-Williams,C041,Ghana,ff242766-1935-4f0e-9dae-8970f3411c4e,c1d9a661-4a0d-45e9-8688-1603c630c97a,2024-03-28 00:00:00.000000,2025-03-28 00:00:00.000000,Tier 3,3000
Jarvis-Ingram,C042,Suriname,11e648f1-4ad2-4418-92da-40143a43a68d,769e1175-0d37-416c-b6b9-c7c859334777,2023-03-07 00:00:00.000000,2024-03-06 00:00:00.000000,Tier 2,4000
Jarvis-Ingram,C042,Suriname,cec683be-b784-4fb9-b7ff-6d8d3abf713c,769e1175-0d37-416c-b6b9-c7c859334777,2024-03-07 00:00:00.000000,2025-03-07 00:00:00.000000,Tier 2,4000
Allen-Sparks,C043,Spain,0078c4bb-65f5-4181-8fca-196dc42a6bb0,bdf74c03-34a4-4ed9-8625-d57bef1d2055,2023-12-06 00:00:00.000000,2024-12-05 00:00:00.000000,Tier 3,1500
Allen-Sparks,C043,Spain,b77efbda-b854-49e9-a771-3fb5f4659a88,bdf74c03-34a4-4ed9-8625-d57bef1d2055,2024-12-06 00:00:00.000000,2025-12-06 00:00:00.000000,Tier 3,1500
Allen-Sparks,C043,Spain,c1e98639-dc0d-415f-a220-c0326a48dce4,3c08d7d1-0da4-4c62-ac3c-c410926981b1,2023-02-23 00:00:00.000000,2024-02-23 00:00:00.000000,Tier 1,1000
Allen-Sparks,C043,Spain,756f728e-67b5-4693-b440-75fb913e4af9,3c08d7d1-0da4-4c62-ac3c-c410926981b1,2024-02-23 00:00:00.000000,2025-02-22 00:00:00.000000,Tier 1,1000
Gonzales-Stewart,C044,Finland,65de1712-878c-4d41-a231-4acefa89b864,4b2d71e4-89b1-4f05-99ce-a7d205792970,2023-02-24 00:00:00.000000,2024-02-24 00:00:00.000000,Tier 3,3000
Gonzales-Stewart,C044,Finland,09b16700-1ed2-4fef-b98f-46c09bfa30c5,4b2d71e4-89b1-4f05-99ce-a7d205792970,2024-02-24 00:00:00.000000,2025-02-23 00:00:00.000000,Tier 3,3000
Gonzales-Stewart,C044,Finland,27b747c0-31ec-424e-942d-13d256f22864,a938ef58-3a9e-4fa0-940a-50c66105bda9,2023-11-21 00:00:00.000000,2024-11-20 00:00:00.000000,Tier 2,1000
Gonzales-Stewart,C044,Finland,f64e955e-9ba6-4535-9d6d-648e3f78b86d,a938ef58-3a9e-4fa0-940a-50c66105bda9,2024-11-21 00:00:00.000000,2025-11-21 00:00:00.000000,Tier 2,1000
Gonzales-Stewart,C044,Finland,4e2c2e64-d26e-412f-8c27-67f799b07b6a,eb1edd05-ebbd-4050-90a5-4f1474897bda,2023-07-30 00:00:00.000000,2024-07-29 00:00:00.000000,Tier 1,1000
Gonzales-Stewart,C044,Finland,04388865-bbef-40e0-afc1-43eef5074e42,eb1edd05-ebbd-4050-90a5-4f1474897bda,2024-07-30 00:00:00.000000,2025-07-30 00:00:00.000000,Tier 1,1000
"Grant, Garrett and Jimenez",C045,Turks and Caicos Islands,7e289bfd-83e9-4037-8ce0-047d4fffe557,5348a6aa-a7cc-473f-95a0-f36396d4e4dc,2023-10-24 00:00:00.000000,2024-10-23 00:00:00.000000,Tier 3,6000
"Grant, Garrett and Jimenez",C045,Turks and Caicos Islands,6883e784-99a3-4e63-8fe9-6d1d21de298a,5348a6aa-a7cc-473f-95a0-f36396d4e4dc,2024-10-24 00:00:00.000000,2025-10-24 00:00:00.000000,Tier 3,6000
Coleman Group,C046,Timor-Leste,c354aed7-c86a-4cfa-98ad-2f0a3df6538b,b47fe280-9b01-45b7-8e94-08dbe8288821,2023-08-11 00:00:00.000000,2024-08-10 00:00:00.000000,Tier 1,1000
Coleman Group,C046,Timor-Leste,bef9b91d-e6b4-40a3-804e-1d49c42ead11,b47fe280-9b01-45b7-8e94-08dbe8288821,2024-08-11 00:00:00.000000,2025-08-11 00:00:00.000000,Tier 1,1000
Coleman Group,C046,Timor-Leste,5a9e2937-13a0-47b9-9a98-e4dde569ed24,0abb3437-1cb2-4bff-9637-0efcfdf7fe17,2023-07-25 00:00:00.000000,2024-07-24 00:00:00.000000,Tier 1,500
Coleman Group,C046,Timor-Leste,67da81d9-3336-46b6-b026-f0f5622aba19,0abb3437-1cb2-4bff-9637-0efcfdf7fe17,2024-07-25 00:00:00.000000,2025-07-25 00:00:00.000000,Tier 1,500
"Pierce, Flynn and Hines",C047,Bulgaria,7629b6ff-270a-47ed-a37b-5760796d7b08,c8d9b4c6-95ce-4c72-8198-67fd677a7cf6,2023-04-22 00:00:00.000000,2024-04-21 00:00:00.000000,Tier 1,1000
"Pierce, Flynn and Hines",C047,Bulgaria,dcda4c0f-260e-4e9f-9ca9-9953ab54334f,c8d9b4c6-95ce-4c72-8198-67fd677a7cf6,2024-04-22 00:00:00.000000,2025-04-22 00:00:00.000000,Tier 1,1000
"Pierce, Flynn and Hines",C047,Bulgaria,2014ead3-7ca1-402d-96e7-837876f05f0d,519c3c6a-9fda-4605-ab49-d32ff423e06e,2023-07-26 00:00:00.000000,2024-07-25 00:00:00.000000,Tier 1,2000
"Pierce, Flynn and Hines",C047,Bulgaria,6156b48a-2e82-434e-951e-50cab781a556,519c3c6a-9fda-4605-ab49-d32ff423e06e,2024-07-26 00:00:00.000000,2025-07-26 00:00:00.000000,Tier 1,2000
"Pierce, Flynn and Hines",C047,Bulgaria,7d5f6353-2174-4db3-a6ee-964708e217c7,d596c206-a2d2-471b-8ea1-d513141265a0,2023-05-27 00:00:00.000000,2024-05-26 00:00:00.000000,Tier 1,2000
"Pierce, Flynn and Hines",C047,Bulgaria,03f4d9a1-e290-40ca-a658-d77a3f576af9,d596c206-a2d2-471b-8ea1-d513141265a0,2024-05-27 00:00:00.000000,2025-05-27 00:00:00.000000,Tier 1,2000
Thomas-Taylor,C048,Cote d'Ivoire,0e50de22-40fb-41dd-91a8-53ec5d50df24,60db4741-435b-485e-aead-024b3fab400a,2023-10-31 00:00:00.000000,2024-10-30 00:00:00.000000,Tier 2,4000
Thomas-Taylor,C048,Cote d'Ivoire,bd552163-51ac-46e2-b90b-360fdc6411cc,60db4741-435b-485e-aead-024b3fab400a,2024-10-31 00:00:00.000000,2025-10-31 00:00:00.000000,Tier 2,4000
Thomas-Taylor,C048,Cote d'Ivoire,028db47c-88c6-4645-b527-ae1d7de140ee,341c201b-bdbd-40b8-83b1-5b0a3cfedd9d,2023-09-07 00:00:00.000000,2024-09-06 00:00:00.000000,Tier 2,2000
Thomas-Taylor,C048,Cote d'Ivoire,698d08c0-59a1-4868-b341-40ab90793a28,341c201b-bdbd-40b8-83b1-5b0a3cfedd9d,2024-09-07 00:00:00.000000,2025-09-07 00:00:00.000000,Tier 2,2000
Thomas-Taylor,C048,Cote d'Ivoire,01f86a4b-b9b9-4afb-b9ac-139b4d48d870,6b10e726-0a97-4b3e-8cb3-fbf03741fdc1,2023-04-10 00:00:00.000000,2024-04-09 00:00:00.000000,Tier 1,500
Thomas-Taylor,C048,Cote d'Ivoire,52905b5b-4148-49f2-b22f-2b05e26d43d5,6b10e726-0a97-4b3e-8cb3-fbf03741fdc1,2024-04-10 00:00:00.000000,2025-04-10 00:00:00.000000,Tier 1,500
Thomas Ltd,C049,Madagascar,5e212d96-4951-4990-9b0e-fa4d1103fc6e,03d92e40-9c26-4267-8166-072017c0fad1,2023-04-03 00:00:00.000000,2024-04-02 00:00:00.000000,Tier 1,500
Thomas Ltd,C049,Madagascar,f601f611-8a3f-4a29-9ebf-37689cc944b8,03d92e40-9c26-4267-8166-072017c0fad1,2024-04-03 00:00:00.000000,2025-04-03 00:00:00.000000,Tier 1,500
Price and Sons,C050,Liberia,8663f9bc-c175-4afc-8ef7-9651799aee20,6da8d912-da54-4760-8780-08a6f183614c,2023-08-20 00:00:00.000000,2024-08-19 00:00:00.000000,Tier 2,4000
Price and Sons,C050,Liberia,39a35b36-2d39-4b4f-931a-bc13d880c5b8,6da8d912-da54-4760-8780-08a6f183614c,2024-08-20 00:00:00.000000,2025-08-20 00:00:00.000000,Tier 2,4000
"Wright, Fitzgerald and Benson",C051,Iran,21039649-9e26-43a7-8ce2-7c4197ddb8d7,8a5d6958-1055-4d57-8434-df23f46bea23,2023-05-11 00:00:00.000000,2024-05-10 00:00:00.000000,Tier 1,2000
"Wright, Fitzgerald and Benson",C051,Iran,967ee93a-9101-4a4e-92c5-f2d23ffe9b1e,8a5d6958-1055-4d57-8434-df23f46bea23,2024-05-11 00:00:00.000000,2025-05-11 00:00:00.000000,Tier 1,2000
"Small, Powers and Wright",C052,Barbados,8f6afb7f-8b94-43ba-9d88-2911434ff3e2,ba59ceab-bc2b-4946-8ffb-8a0e1b8a8fad,2023-11-19 00:00:00.000000,2024-11-18 00:00:00.000000,Tier 1,2000
"Small, Powers and Wright",C052,Barbados,04c66ccc-9c72-40da-9853-bbf53edee481,ba59ceab-bc2b-4946-8ffb-8a0e1b8a8fad,2024-11-19 00:00:00.000000,2025-11-19 00:00:00.000000,Tier 1,2000
"Small, Powers and Wright",C052,Barbados,ca3ed399-26b9-4bba-81ab-672e8fdb3f85,5222cfcf-4599-4e75-b6fb-b1cfac63e55e,2023-07-20 00:00:00.000000,2024-07-19 00:00:00.000000,Tier 1,1000
"Small, Powers and Wright",C052,Barbados,0fcdda79-5cb8-4b42-bb72-649616d5c960,5222cfcf-4599-4e75-b6fb-b1cfac63e55e,2024-07-20 00:00:00.000000,2025-07-20 00:00:00.000000,Tier 1,1000
Webb PLC,C053,Canada,6f5df048-311f-4bbc-aa17-6390a9a5d4c7,350d2d8d-0693-4886-935d-f4bcf04ff3fd,2023-02-09 00:00:00.000000,2024-02-09 00:00:00.000000,Tier 2,4000
Webb PLC,C053,Canada,81dba443-ba64-4b0a-9334-eb3a51ae40ab,350d2d8d-0693-4886-935d-f4bcf04ff3fd,2024-02-09 00:00:00.000000,2025-02-08 00:00:00.000000,Tier 2,4000
Webb PLC,C053,Canada,aeba0175-d1c2-4862-8862-49daa933fded,6e1d764b-10d7-4a9f-81a4-f6f3cfbe458e,2023-08-29 00:00:00.000000,2024-08-28 00:00:00.000000,Tier 2,1000
Webb PLC,C053,Canada,69354893-8fc6-462c-b35c-ca2b3ba89d48,6e1d764b-10d7-4a9f-81a4-f6f3cfbe458e,2024-08-29 00:00:00.000000,2025-08-29 00:00:00.000000,Tier 2,1000
Webb PLC,C053,Canada,8594ea37-8d7d-433c-a3ce-ee045ea53837,57cdebfd-0607-4cf0-a5c8-1dd75601305b,2023-11-08 00:00:00.000000,2024-11-07 00:00:00.000000,Tier 2,1000
Webb PLC,C053,Canada,79b4bf41-4af7-4ae7-8729-07d1339caf25,57cdebfd-0607-4cf0-a5c8-1dd75601305b,2024-11-08 00:00:00.000000,2025-11-08 00:00:00.000000,Tier 2,1000
"Hale, Duke and Young",C054,Western Sahara,a7e6000e-663d-4d8c-a29b-275e56456a94,195b5d50-b30a-49f0-864b-1f0b7f9afca1,2023-03-17 00:00:00.000000,2024-03-16 00:00:00.000000,Tier 2,4000
"Hale, Duke and Young",C054,Western Sahara,a9b52cea-0b74-44e3-9ebf-5fd01050622b,195b5d50-b30a-49f0-864b-1f0b7f9afca1,2024-03-17 00:00:00.000000,2025-03-17 00:00:00.000000,Tier 2,4000
"Hale, Duke and Young",C054,Western Sahara,02dd8ce0-dd73-4bb3-9d9e-fc537e2ff17a,7d1bae36-b3ee-48e8-a8d8-012e8c8413a6,2023-04-24 00:00:00.000000,2024-04-23 00:00:00.000000,Tier 1,500
"Hale, Duke and Young",C054,Western Sahara,ac88f534-9a89-4cee-ab09-7aa03417f91f,7d1bae36-b3ee-48e8-a8d8-012e8c8413a6,2024-04-24 00:00:00.000000,2025-04-24 00:00:00.000000,Tier 1,500
"Brooks, Walsh and Guerra",C055,Pitcairn Islands,be098983-57b6-4876-9d59-2ffdd944c6bd,81ec636f-cf9a-4c27-b6db-8761917c9421,2023-12-30 00:00:00.000000,2024-12-29 00:00:00.000000,Tier 2,2000
"Brooks, Walsh and Guerra",C055,Pitcairn Islands,4b8dbc29-39ef-4877-9aa6-6af9a8e6e39c,81ec636f-cf9a-4c27-b6db-8761917c9421,2024-12-30 00:00:00.000000,2025-12-30 00:00:00.000000,Tier 2,2000
"Brooks, Walsh and Guerra",C055,Pitcairn Islands,24b99383-7be1-44bc-8a17-181c7dca33cd,b0364fda-a91f-42d6-8cda-08b901fe1c69,2023-09-21 00:00:00.000000,2024-09-20 00:00:00.000000,Tier 3,6000
"Brooks, Walsh and Guerra",C055,Pitcairn Islands,acc08a28-c2e2-41a7-adee-059e0c15be29,b0364fda-a91f-42d6-8cda-08b901fe1c69,2024-09-21 00:00:00.000000,2025-09-21 00:00:00.000000,Tier 3,6000
"Brooks, Walsh and Guerra",C055,Pitcairn Islands,c0865404-0d2e-4a5d-85f6-949a54996cb4,a959076d-c94c-4a8a-a65d-81148f897fa8,2023-03-08 00:00:00.000000,2024-03-07 00:00:00.000000,Tier 3,3000
"Brooks, Walsh and Guerra",C055,Pitcairn Islands,fc9e4f42-37c0-408b-b8a9-a72023918ed0,a959076d-c94c-4a8a-a65d-81148f897fa8,2024-03-08 00:00:00.000000,2025-03-08 00:00:00.000000,Tier 3,3000
Gonzales-Esparza,C056,Tuvalu,50e1a872-e399-4fba-9dc6-fc59f3aa069d,5f4037af-107d-4491-8bc3-fa153a9f172c,2023-10-23 00:00:00.000000,2024-10-22 00:00:00.000000,Tier 3,3000
Gonzales-Esparza,C056,Tuvalu,5576b84c-93bc-4fc5-a864-a95047453e2b,5f4037af-107d-4491-8bc3-fa153a9f172c,2024-10-23 00:00:00.000000,2025-10-23 00:00:00.000000,Tier 3,3000
Gonzales-Esparza,C056,Tuvalu,15fc58c5-01f7-4ea8-b780-207263b637ce,ad4f14ee-f5f4-4801-9e55-2aa47efecb95,2023-04-10 00:00:00.000000,2024-04-09 00:00:00.000000,Tier 2,1000
Gonzales-Esparza,C056,Tuvalu,d16a0398-6485-4347-9585-6624d0f20f3f,ad4f14ee-f5f4-4801-9e55-2aa47efecb95,2024-04-10 00:00:00.000000,2025-04-10 00:00:00.000000,Tier 2,1000
Leonard-Dunlap,C057,Guinea,13d98f7c-9632-4575-8c86-214385ecdbac,d345009f-5a89-4604-ac0d-ee729ebd3211,2023-09-07 00:00:00.000000,2024-09-06 00:00:00.000000,Tier 3,1500
Leonard-Dunlap,C057,Guinea,f0f3c8c6-040f-4b60-bbac-f82b1bba8330,d345009f-5a89-4604-ac0d-ee729ebd3211,2024-09-07 00:00:00.000000,2025-09-07 00:00:00.000000,Tier 3,1500
Lane-Bennett,C058,Jamaica,340dcf92-4664-43b2-ad39-897834f40232,79504f1c-b819-4566-b29e-13178c97547f,2023-06-10 00:00:00.000000,2024-06-09 00:00:00.000000,Tier 2,4000
Lane-Bennett,C058,Jamaica,35d3387a-d4ca-4b74-aa26-f7ec9f9c72ed,79504f1c-b819-4566-b29e-13178c97547f,2024-06-10 00:00:00.000000,2025-06-10 00:00:00.000000,Tier 2,4000
Williams PLC,C059,Netherlands Antilles,3934e560-1c6b-4278-b436-be093fcc94ab,a31be2c6-acde-4ed8-80d8-7fe3e7fe8871,2023-11-19 00:00:00.000000,2024-11-18 00:00:00.000000,Tier 3,3000
Williams PLC,C059,Netherlands Antilles,ff2ff0a9-315d-4ac1-b7a3-660d60eff36b,a31be2c6-acde-4ed8-80d8-7fe3e7fe8871,2024-11-19 00:00:00.000000,2025-11-19 00:00:00.000000,Tier 3,3000
Williams PLC,C059,Netherlands Antilles,f338bea9-ec88-4ce5-b892-9e2bcc1adc0a,2cfd0f00-f702-4075-8276-dfb7dec161ef,2023-03-13 00:00:00.000000,2024-03-12 00:00:00.000000,Tier 1,500
Williams PLC,C059,Netherlands Antilles,903e5d07-8ae1-49a0-9ef7-8419a7f8cbb5,2cfd0f00-f702-4075-8276-dfb7dec161ef,2024-03-13 00:00:00.000000,2025-03-13 00:00:00.000000,Tier 1,500
"Vasquez, Morris and Sanders",C060,Solomon Islands,b54e256d-c42b-440d-a39a-49a7fcb49576,be4ce1ec-8cda-425c-a1a6-0aef01ccb058,2023-12-13 00:00:00.000000,2024-12-12 00:00:00.000000,Tier 2,4000
"Vasquez, Morris and Sanders",C060,Solomon Islands,2ddf07eb-7725-435d-8ebc-216f396efa04,be4ce1ec-8cda-425c-a1a6-0aef01ccb058,2024-12-13 00:00:00.000000,2025-12-13 00:00:00.000000,Tier 2,4000
"Vasquez, Morris and Sanders",C060,Solomon Islands,ceae1bf4-7bf7-44d1-8999-e43b662e99fa,9358a667-fa55-4f74-931e-63c334a4cd6a,2023-01-30 00:00:00.000000,2024-01-30 00:00:00.000000,Tier 2,1000
"Vasquez, Morris and Sanders",C060,Solomon Islands,fe9c805a-6f42-4911-8c37-00bb80694ed9,9358a667-fa55-4f74-931e-63c334a4cd6a,2024-01-30 00:00:00.000000,2025-01-29 00:00:00.000000,Tier 2,1000
Anderson PLC,C061,Sao Tome and Principe,654f6d13-ad83-46e4-9350-e387d1d17e25,3e836a7f-0d96-49dc-95c5-bc58dc3c6d6e,2023-10-29 00:00:00.000000,2024-10-28 00:00:00.000000,Tier 1,2000
Anderson PLC,C061,Sao Tome and Principe,d93f2882-eb16-43a0-9bd8-5a9ec470c3a2,3e836a7f-0d96-49dc-95c5-bc58dc3c6d6e,2024-10-29 00:00:00.000000,2025-10-29 00:00:00.000000,Tier 1,2000
Moreno Ltd,C062,Korea,9e25320a-3724-4412-bfa1-63479c06ad4c,987a74bd-df5f-4445-9dc9-d82607f973bd,2023-03-16 00:00:00.000000,2024-03-15 00:00:00.000000,Tier 1,500
Moreno Ltd,C062,Korea,1658b45a-377d-44a0-8095-a6c62c877bee,987a74bd-df5f-4445-9dc9-d82607f973bd,2024-03-16 00:00:00.000000,2025-03-16 00:00:00.000000,Tier 1,500
Phillips PLC,C063,New Caledonia,66f65afe-9307-4b5f-8288-8c91fe22ff93,e3345259-1da5-4122-9cda-980c9d503ed6,2023-09-23 00:00:00.000000,2024-09-22 00:00:00.000000,Tier 1,500
Phillips PLC,C063,New Caledonia,6f178899-c629-43b4-b722-73442b728584,e3345259-1da5-4122-9cda-980c9d503ed6,2024-09-23 00:00:00.000000,2025-09-23 00:00:00.000000,Tier 1,500
Phillips PLC,C063,New Caledonia,af953725-6159-489b-919b-03bd3b858998,736041de-ea9e-487a-8576-aae1ec6358bd,2023-08-27 00:00:00.000000,2024-08-26 00:00:00.000000,Tier 2,2000
Phillips PLC,C063,New Caledonia,6c459322-2d92-46fe-bf22-389ab73967b7,736041de-ea9e-487a-8576-aae1ec6358bd,2024-08-27 00:00:00.000000,2025-08-27 00:00:00.000000,Tier 2,2000
Phillips PLC,C063,New Caledonia,ce08559a-0d30-41d0-ae0c-3a1012009b23,926706a2-d1d6-4beb-9ce2-2a60b50624a0,2023-09-15 00:00:00.000000,2024-09-14 00:00:00.000000,Tier 2,1000
Phillips PLC,C063,New Caledonia,e4ce13b7-7ecb-422a-9889-737d2d6597cb,926706a2-d1d6-4beb-9ce2-2a60b50624a0,2024-09-15 00:00:00.000000,2025-09-15 00:00:00.000000,Tier 2,1000
"Freeman, Hunter and Ellison",C064,Comoros,ba118064-51dd-42f7-8d76-f4f93543cd75,894322be-f40a-40e0-a61d-345f7d2b49c8,2023-06-29 00:00:00.000000,2024-06-28 00:00:00.000000,Tier 1,500
"Freeman, Hunter and Ellison",C064,Comoros,df3ce99b-d540-434e-b794-dd4399e90ab3,894322be-f40a-40e0-a61d-345f7d2b49c8,2024-06-29 00:00:00.000000,2025-06-29 00:00:00.000000,Tier 1,500
"Freeman, Hunter and Ellison",C064,Comoros,384672c0-4ce6-4cf5-85d7-143018db96b1,f37d4b0d-c243-4db3-92dd-486251ec56a9,2023-03-18 00:00:00.000000,2024-03-17 00:00:00.000000,Tier 2,4000
"Freeman, Hunter and Ellison",C064,Comoros,2aac71e4-8efb-42eb-8155-b15e00646ba8,f37d4b0d-c243-4db3-92dd-486251ec56a9,2024-03-18 00:00:00.000000,2025-03-18 00:00:00.000000,Tier 2,4000
"Freeman, Hunter and Ellison",C064,Comoros,da5ef36c-ebf7-4ef6-bbe2-4d2bab9dcf28,821852a9-53f6-4cd8-a418-8a21830362c8,2023-08-02 00:00:00.000000,2024-08-01 00:00:00.000000,Tier 1,1000
"Freeman, Hunter and Ellison",C064,Comoros,dac01f24-6773-4575-94b9-d797a78aac2f,821852a9-53f6-4cd8-a418-8a21830362c8,2024-08-02 00:00:00.000000,2025-08-02 00:00:00.000000,Tier 1,1000
"Davis, Foster and Gomez",C065,French Southern Territories,b02d4db9-e99b-4255-b5d3-e0ed7c98edc7,2bbff622-f8db-4f68-9c5d-8887b6c426af,2023-09-15 00:00:00.000000,2024-09-14 00:00:00.000000,Tier 2,4000
"Davis, Foster and Gomez",C065,French Southern Territories,abbb8f36-f358-448e-9772-87591202f002,2bbff622-f8db-4f68-9c5d-8887b6c426af,2024-09-15 00:00:00.000000,2025-09-15 00:00:00.000000,Tier 2,4000
"Gonzalez, Benton and Thompson",C066,Uruguay,94c8b5b1-83c7-4cd4-ab8d-937875ed935b,7b82cf13-0561-4eed-95a2-5ab7ed4b53c8,2023-06-13 00:00:00.000000,2024-06-12 00:00:00.000000,Tier 3,3000
"Gonzalez, Benton and Thompson",C066,Uruguay,9da6d00b-f432-45e6-bc99-ae2acafbb397,7b82cf13-0561-4eed-95a2-5ab7ed4b53c8,2024-06-13 00:00:00.000000,2025-06-13 00:00:00.000000,Tier 3,3000
Morgan-Woods,C067,Iceland,f5439090-f24e-42e7-af5b-8c0c77c1b1db,41380bae-7c64-4058-9347-4c3ffb6973c7,2023-02-04 00:00:00.000000,2024-02-04 00:00:00.000000,Tier 2,1000
Morgan-Woods,C067,Iceland,c57e2fc4-a6b1-4184-bd7e-1f5ae708b159,41380bae-7c64-4058-9347-4c3ffb6973c7,2024-02-04 00:00:00.000000,2025-02-03 00:00:00.000000,Tier 2,1000
Morgan-Woods,C067,Iceland,54efc95b-b59b-4bfc-9f45-6e8021b6315d,d64cc2b0-3bca-43cc-916e-34aa74fccdfc,2023-11-15 00:00:00.000000,2024-11-14 00:00:00.000000,Tier 1,500
Morgan-Woods,C067,Iceland,70d7c3a0-6852-4609-93d1-8c7ea01f3a3c,d64cc2b0-3bca-43cc-916e-34aa74fccdfc,2024-11-15 00:00:00.000000,2025-11-15 00:00:00.000000,Tier 1,500
Morgan-Woods,C067,Iceland,bc3f0227-a183-4b3c-acf4-336cef7efc64,9cec8d3a-6f2b-4cde-b2e2-5e7960c1b244,2023-05-09 00:00:00.000000,2024-05-08 00:00:00.000000,Tier 1,500
Morgan-Woods,C067,Iceland,f38c3d67-58d6-40d6-b9be-a022f98706a3,9cec8d3a-6f2b-4cde-b2e2-5e7960c1b244,2024-05-09 00:00:00.000000,2025-05-09 00:00:00.000000,Tier 1,500
Hebert-Green,C068,Solomon Islands,9ebc4632-c316-4e1e-aab5-00cee3959a95,46443c4f-e000-45ec-8dca-e7dcd604c85b,2023-05-11 00:00:00.000000,2024-05-10 00:00:00.000000,Tier 3,3000
Hebert-Green,C068,Solomon Islands,ccd3f59f-a7dc-48a3-99ae-9ac19c727aa3,46443c4f-e000-45ec-8dca-e7dcd604c85b,2024-05-11 00:00:00.000000,2025-05-11 00:00:00.000000,Tier 3,3000
Hebert-Green,C068,Solomon Islands,4e08418b-57fb-454e-8c93-9f9bec378674,940d7c8a-55ef-4249-b8cc-4a9bf6e9c190,2023-05-21 00:00:00.000000,2024-05-20 00:00:00.000000,Tier 1,1000
Hebert-Green,C068,Solomon Islands,4cd62768-100a-4ff3-b0b5-34c553b0a0cf,940d7c8a-55ef-4249-b8cc-4a9bf6e9c190,2024-05-21 00:00:00.000000,2025-05-21 00:00:00.000000,Tier 1,1000
Perez LLC,C069,Botswana,d3f69d88-b50e-4e39-a044-7177d981e61e,61236293-bcf2-4ac9-bde1-be9b0231bacb,2023-05-08 00:00:00.000000,2024-05-07 00:00:00.000000,Tier 3,1500
Perez LLC,C069,Botswana,c22f542c-934d-4294-b2d0-62b93705f0a1,61236293-bcf2-4ac9-bde1-be9b0231bacb,2024-05-08 00:00:00.000000,2025-05-08 00:00:00.000000,Tier 3,1500
Robbins-Flores,C070,United States Minor Outlying Islands,e77f15a9-b108-4978-85f0-e16bbf247538,c2a2a566-888c-4d2c-9651-b32aede1585f,2023-06-18 00:00:00.000000,2024-06-17 00:00:00.000000,Tier 2,4000
Robbins-Flores,C070,United States Minor Outlying Islands,998d6799-d46b-4bf7-9ff4-3b1736a78a34,c2a2a566-888c-4d2c-9651-b32aede1585f,2024-06-18 00:00:00.000000,2025-06-18 00:00:00.000000,Tier 2,4000
Robbins-Flores,C070,United States Minor Outlying Islands,3b7920fd-cb8f-400b-8215-ce7457979eb1,cb650ea1-ad15-4318-999e-fe158c89c5f0,2023-08-22 00:00:00.000000,2024-08-21 00:00:00.000000,Tier 1,500
Robbins-Flores,C070,United States Minor Outlying Islands,3cd9d250-22f6-478c-835d-fd1250c1d98f,cb650ea1-ad15-4318-999e-fe158c89c5f0,2024-08-22 00:00:00.000000,2025-08-22 00:00:00.000000,Tier 1,500
Robbins-Flores,C070,United States Minor Outlying Islands,e9d959a6-e035-4bab-9f0f-26b9a4f285a4,bcd9e370-e534-47db-805f-51714a57d338,2023-08-25 00:00:00.000000,2024-08-24 00:00:00.000000,Tier 1,500
Robbins-Flores,C070,United States Minor Outlying Islands,47ad6a15-cd89-4810-a6b6-23e445f4d9bd,bcd9e370-e534-47db-805f-51714a57d338,2024-08-25 00:00:00.000000,2025-08-25 00:00:00.000000,Tier 1,500
Miller LLC,C071,Algeria,700607a9-f3f3-4474-baf1-60b8478c9456,90f3eabf-c1a7-4832-b479-51118c1e3a12,2023-04-14 00:00:00.000000,2024-04-13 00:00:00.000000,Tier 2,2000
Miller LLC,C071,Algeria,f58a8230-4266-4f5c-8250-cbdbbff70439,90f3eabf-c1a7-4832-b479-51118c1e3a12,2024-04-14 00:00:00.000000,2025-04-14 00:00:00.000000,Tier 2,2000
Miller LLC,C071,Algeria,3e66c34d-aa88-4631-9e57-01463b119705,94d46234-8e82-45f7-9f94-0e1d8e8be34b,2023-05-02 00:00:00.000000,2024-05-01 00:00:00.000000,Tier 3,3000
Miller LLC,C071,Algeria,f620c054-879a-466a-bdc8-6d99f3957df6,94d46234-8e82-45f7-9f94-0e1d8e8be34b,2024-05-02 00:00:00.000000,2025-05-02 00:00:00.000000,Tier 3,3000
Olson-Lamb,C072,Bhutan,84136824-e7bd-48d3-881c-cdb6b0008283,e210da84-996d-4067-8695-1e0439636baf,2023-12-11 00:00:00.000000,2024-12-10 00:00:00.000000,Tier 1,2000
Olson-Lamb,C072,Bhutan,cb5f8457-b8d1-46ef-8580-059490aa5cd8,e210da84-996d-4067-8695-1e0439636baf,2024-12-11 00:00:00.000000,2025-12-11 00:00:00.000000,Tier 1,2000
"Williams, Perez and Delgado",C073,Congo,242f006e-0a75-4c56-bdc0-1a98bba425c2,6c15bfb5-3920-4d63-82ea-4f84f747f9e5,2023-07-17 00:00:00.000000,2024-07-16 00:00:00.000000,Tier 2,2000
"Williams, Perez and Delgado",C073,Congo,60bd819a-bb15-4644-9628-8029421e366d,6c15bfb5-3920-4d63-82ea-4f84f747f9e5,2024-07-17 00:00:00.000000,2025-07-17 00:00:00.000000,Tier 2,2000
